ENTREZID	ENSEMBL	SYMBOL	SRR1554534	SRR1554535	SRR1554568	SRR1554561	SRR1554567	SRR1554536	SRR1554541	SRR1554539	SRR1554538	SRR1554537
85478	ENSG00000139537	CCDC65	782	987	1337	1384	2131	111	3286	1209	1738	1263
85479	ENSG00000147570	DNAJC5B	6	0	13	9	66	4	50	9	47	9
8548	ENSG00000117475	BLZF1	923	1721	1648	1449	2391	358	3130	2034	3153	2228
85480	ENSG00000145777	TSLP	20	14	12	8	4	28	32	44	8	0
85481	ENSG00000147613	PSKH2	0	0	0	3	4	0	0	0	0	0
8549	ENSG00000139292	LGR5	333	728	48	289	125	20	82	497	167	18
85495	ENSG00000277209	RPPH1	159	112	27	1128	56	16	229	76	130	56
8550	ENSG00000089022	MAPKAPK5	1686	2369	4933	2528	6106	541	6853	2121	6362	4829
85508	ENSG00000215397	SCRT2	1100	936	19831	869	21430	58	10086	681	26679	24403
85509	ENSG00000170948	MBD3L1	0	0	0	0	0	0	0	0	0	0
8551	ENSG00000281371	INE2	0	0	0	0	0	0	0	0	0	0
8552	ENSG00000224975	INE1	156	156	743	198	707	33	941	150	1367	727
8553	ENSG00000134107	BHLHE40	19069	18038	2038	31835	1175	3716	1684	18734	1838	3143
8554	ENSG00000033800	PIAS1	1395	1610	5226	3126	5616	290	6335	3238	6667	6019
8555	ENSG00000081377	CDC14B	2443	4804	2598	3329	4382	2101	3379	3306	5376	1944
8556	ENSG00000079335	CDC14A	487	770	1069	429	1014	586	299	453	1070	660
85569	ENSG00000197487	GALP	0	0	9	0	133	0	62	4	97	23
8557	ENSG00000173991	TCAP	203	207	753	412	714	206	718	139	837	668
8558	ENSG00000185324	CDK10	5156	5667	7890	8625	6665	1688	7484	4584	7477	6271
8559	ENSG00000165630	PRPF18	1080	1862	2421	1475	3533	428	3647	1692	4045	2774
8560	ENSG00000143753	DEGS1	3230	7791	4611	4397	6967	1825	9366	5813	6896	5950
8562	ENSG00000139726	DENR	4796	8589	10396	6978	15237	1440	16333	7538	13097	9681
8563	ENSG00000100296	THOC5	1925	2005	4490	2176	5517	396	6068	2084	7345	5960
8564	ENSG00000117009	KMO	73	210	85	228	72	59	68	365	98	55
8565	ENSG00000134684	YARS1	15167	19425	9526	20455	13582	1989	19311	19652	12173	10872
8566	ENSG00000160209	PDXK	37241	36482	13757	60827	19017	9561	25956	34497	21019	22477
8567	ENSG00000110514	MADD	33376	26218	27867	60966	34070	3679	47402	42937	38269	34068
8568	ENSG00000160214	RRP1	3638	3989	4582	6019	5888	755	5865	3308	5580	5257
8569	ENSG00000079277	MKNK1	2102	3138	2483	3304	2935	770	2907	2278	2580	1995
857	ENSG00000105974	CAV1	836	1114	1791	565	2838	2267	2708	1127	2915	1174
8570	ENSG00000088247	KHSRP	13621	11633	33856	19665	31725	3104	31635	10664	33694	31695
8572	ENSG00000131435	PDLIM4	673	410	580	389	921	541	771	187	942	851
8573	ENSG00000147044	CASK	3269	4748	27028	5218	33014	1699	44197	6022	34397	25481
8574	ENSG00000053371	AKR7A2	1616	2756	1714	2105	2290	1435	1945	1447	2365	2658
8575	ENSG00000180228	PRKRA	1146	2694	2887	1524	4738	605	5184	2534	4650	3378
8576	ENSG00000115661	STK16	2828	4776	2202	3436	3891	1111	4643	4077	3188	2857
8577	ENSG00000241697	TMEFF1	4147	14636	44298	6638	58688	1275	54864	10182	45946	23498
8578	ENSG00000074660	SCARF1	1221	857	677	1123	1126	413	959	652	1084	659
8578	ENSG00000276336	SCARF1	1221	857	677	1123	1126	413	959	652	1084	659
858	ENSG00000105971	CAV2	742	1218	932	752	2320	1437	2225	1125	1878	1158
8581	ENSG00000167656	LY6D	86	20	0	143	0	0	0	69	0	0
85865	ENSG00000105793	GTPBP10	705	1538	3081	1123	3881	324	4391	1858	3556	3100
859	ENSG00000182533	CAV3	0	0	12	0	0	8	7	4	0	6
8590	ENSG00000184933	OR6A2	0	1	4	3	0	0	10	10	4	4
86	ENSG00000136518	ACTL6A	329	1101	5610	349	5426	607	2999	615	7255	5735
860	ENSG00000124813	RUNX2	308	639	80	371	1065	73	325	481	399	68
8600	ENSG00000120659	TNFSF11	0	2	6	0	4	0	4	0	4	4
8601	ENSG00000147509	RGS20	1258	2125	1029	1071	1127	2411	565	853	1029	642
8602	ENSG00000087269	NOP14	1422	1897	5053	2596	5178	334	4736	1784	4941	5069
8603	ENSG00000125386	FAM193A	4139	3872	15871	5631	15503	1216	16160	3938	17572	14916
8604	ENSG00000115840	SLC25A12	7839	12289	7876	12284	10763	1221	14538	16047	10593	9665
8605	ENSG00000105499	PLA2G4C	3249	6689	711	4562	1226	947	1037	2829	649	1104
8607	ENSG00000175792	RUVBL1	1748	2479	6967	2390	8300	629	10213	1777	8154	8325
8607	ENSG00000284901	RUVBL1	1748	2479	6967	2390	8300	629	10213	1777	8154	8325
8608	ENSG00000139547	RDH16	48	67	72	27	130	23	105	24	78	104
8609	ENSG00000118263	KLF7	815	625	8785	1178	8178	133	12019	1124	12942	10589
861	ENSG00000159216	RUNX1	122	205	126	101	297	52	143	113	324	158
8611	ENSG00000067113	PLPP1	1902	3744	709	2293	1337	1055	2092	2155	1329	1217
8612	ENSG00000141934	PLPP2	1028	2341	16	970	50	200	16	835	19	14
8613	ENSG00000162407	PLPP3	12223	23070	13341	11955	10359	16556	2611	6487	11510	8489
8614	ENSG00000113739	STC2	370	291	132	260	1657	109	133	166	113	85
8615	ENSG00000138768	USO1	4327	9946	10716	6096	12970	1609	12691	10539	13535	10080
8618	ENSG00000163618	CADPS	24077	31186	22124	37024	28666	1112	40332	35522	22938	19757
862	ENSG00000079102	RUNX1T1	1415	914	4347	3032	30918	111	41284	2182	39285	62049
8620	ENSG00000139574	NPFF	129	155	355	132	536	137	375	115	535	375
8621	ENSG00000065883	CDK13	4211	6647	17056	7438	19542	1486	19471	6129	19057	17089
8622	ENSG00000113231	PDE8B	6722	10675	7733	11789	5901	3358	5258	15330	4866	2750
8622	ENSG00000284762	PDE8B	6722	10675	7733	11789	5901	3358	5258	15330	4866	2750
8623	ENSG00000169093	ASMTL	27	49	14	33	28	8	21	19	20	22
8624	ENSG00000183527	PSMG1	1182	2401	547	1567	1018	373	2517	2110	994	955
8625	ENSG00000064490	RFXANK	1460	1727	1478	1464	1773	974	1170	774	2182	1753
8626	ENSG00000073282	TP63	24	37	24	30	88	76	67	20	45	10
8629	ENSG00000234616	JRK	3228	3172	12583	5972	14652	761	15901	3785	17025	14082
863	ENSG00000129993	CBFA2T3	2329	2455	6189	5573	6419	344	6265	2506	5795	4765
8630	ENSG00000025423	HSD17B6	1648	2132	85	1119	105	1631	153	716	119	101
8631	ENSG00000141293	SKAP1	61	39	11	20	17	46	129	52	24	4
8632	ENSG00000187775	DNAH17	1782	2042	745	1005	863	157	816	1260	1064	977
8633	ENSG00000182168	UNC5C	2439	4507	485	3556	3747	651	7971	4677	2630	5609
8634	ENSG00000137996	RTCA	3259	5523	5263	4669	8561	947	10268	5309	7824	6384
8635	ENSG00000026297	RNASET2	1421	2065	1401	1626	2054	711	1968	1451	1606	1689
8636	ENSG00000176101	SSNA1	3785	4206	2595	4883	3581	1542	4013	2948	3626	3339
8637	ENSG00000243056	EIF4EBP3	74	128	57	57	100	93	50	69	63	88
8638	ENSG00000135114	OASL	40	67	4	23	37	46	16	56	0	8
8639	ENSG00000131471	AOC3	337	254	88	496	220	719	307	506	255	85
864	ENSG00000020633	RUNX3	78	57	53	107	40	252	8	80	24	19
8641	ENSG00000253953	PCDHGB4	92	198	1715	169	1584	70	1897	249	1695	1626
8642	ENSG00000166341	DCHS1	4155	3633	69642	5324	66124	2438	65434	2908	94906	72151
8643	ENSG00000117425	PTCH2	1834	2146	4296	3375	5345	386	5894	1653	4587	8706
8644	ENSG00000196139	AKR1C3	317	557	173	289	369	1025	551	322	596	264
8645	ENSG00000164626	KCNK5	6	6	43	17	31	8	12	4	24	4
8646	ENSG00000090539	CHRD	6755	7356	607	12318	1033	1418	1079	7180	794	2872
8647	ENSG00000073734	ABCB11	23	15	147	4	148	0	25	21	92	30
8647	ENSG00000276582	ABCB11	23	15	147	4	148	0	25	21	92	30
8648	ENSG00000084676	NCOA1	11380	15203	29108	18490	57753	4778	66356	20500	53524	37458
8649	ENSG00000109270	LAMTOR3	2864	7164	11548	3933	16640	1557	17302	8313	13012	10755
865	ENSG00000067955	CBFB	948	2569	5614	1108	8122	1145	9033	1268	8207	7171
8650	ENSG00000133961	NUMB	4340	6211	13878	7074	9734	1748	9503	6689	9731	10216
8651	ENSG00000185338	SOCS1	56	76	21	20	63	30	38	19	38	30
8653	ENSG00000067048	DDX3Y	4786	7229	4	7722	21706	25	21750	69	15	13
8654	ENSG00000138735	PDE5A	368	1006	1677	606	3932	1545	2994	1163	2365	1191
8655	ENSG00000088986	DYNLL1	17544	31804	17120	22702	23167	5732	47505	21507	34448	24509
8658	ENSG00000173273	TNKS	6537	11657	38728	12519	46219	2230	53276	14676	51587	38045
8658	ENSG00000285372	TNKS	6537	11657	38728	12519	46219	2230	53276	14676	51587	38045
8659	ENSG00000159423	ALDH4A1	6979	9836	1829	8240	2541	9404	1644	2891	2408	1606
866	ENSG00000170099	SERPINA6	0	0	0	0	0	0	0	0	0	0
866	ENSG00000277405	SERPINA6	0	0	0	0	0	0	0	0	0	0
8660	ENSG00000185950	IRS2	11603	11833	11414	24370	17691	2016	22880	14661	18427	16230
8661	ENSG00000107581	EIF3A	19638	17588	64253	27805	53553	3870	62458	19662	59585	56822
86614	ENSG00000172468	HSFY1	1	5	0	4	7	0	0	0	0	0
8662	ENSG00000106263	EIF3B	8066	9102	14758	11669	16672	2423	14401	8314	15926	14000
8663	ENSG00000184110	EIF3C	3014	1559	2893	2437	4116	415	4239	2376	3805	2928
8664	ENSG00000100353	EIF3D	5437	7335	17198	6760	20395	1813	20641	5760	21225	21628
8665	ENSG00000175390	EIF3F	2015	3150	12613	3507	13343	1347	11728	2778	14418	13634
8666	ENSG00000130811	EIF3G	7086	7042	7362	9137	9566	1868	9998	4725	11597	11063
8667	ENSG00000147677	EIF3H	4383	9911	31133	5721	35595	3124	32754	8609	32081	34415
8668	ENSG00000084623	EIF3I	6286	9986	9931	8929	12880	2520	16160	6764	16960	15163
8669	ENSG00000104131	EIF3J	3736	7841	10740	4143	16904	2263	20661	6607	14126	11600
867	ENSG00000110395	CBL	4789	6167	22300	7738	18158	2260	24003	7745	30335	18978
8671	ENSG00000080493	SLC4A4	8910	17561	1779	7245	5733	16594	2635	5107	4735	1427
8672	ENSG00000075151	EIF4G3	18770	23007	36111	29319	39738	3050	54914	31745	41369	34682
8673	ENSG00000118640	VAMP8	90	195	78	133	101	240	173	90	120	118
8674	ENSG00000117533	VAMP4	3468	8029	5529	4969	8664	2010	10186	9689	7027	5331
8675	ENSG00000124222	STX16	11838	17697	16429	18595	18723	4541	14530	15252	20101	15869
8676	ENSG00000135604	STX11	55	51	17	36	63	103	67	75	71	24
8677	ENSG00000104915	STX10	2064	2000	4103	2642	4519	866	3783	1551	4778	3816
8678	ENSG00000126581	BECN1	4724	4774	4178	6076	5782	824	5850	5872	5460	4638
868	ENSG00000114423	CBLB	474	518	14594	725	12409	215	9046	583	12565	13255
8681	ENSG00000168970	JMJD7-PLA2G4B	912	1227	4503	1817	4918	201	5668	999	6404	4813
8682	ENSG00000162734	PEA15	70211	113063	92178	102851	140762	55631	60337	73080	167743	79874
8683	ENSG00000111786	SRSF9	4635	4313	7346	5733	8876	948	6866	3505	8352	7505
8685	ENSG00000019169	MARCO	28	8	0	43	49	0	99	57	98	2
8687	ENSG00000171360	KRT38	0	0	6	0	1	0	3	0	0	0
8688	ENSG00000108417	KRT37	0	0	5	0	4	0	2	0	4	4
8688	ENSG00000263022	KRT37	0	0	5	0	4	0	2	0	4	4
8689	ENSG00000126337	KRT36	0	0	9	0	2	0	9	0	4	0
869	ENSG00000102924	CBLN1	956	986	1798	1126	3853	139	8683	820	4331	556
8690	ENSG00000183340	JRKL	854	1493	4656	1146	4257	380	5589	1324	5174	4096
8692	ENSG00000068001	HYAL2	1654	1118	3734	2247	5028	1584	4768	1051	4729	4311
8693	ENSG00000257594	GALNT4	252	567	976	272	1288	264	988	443	1357	948
8694	ENSG00000185000	DGAT1	4375	5267	8984	6137	9942	1752	8683	3336	8331	8838
8694	ENSG00000285482	DGAT1	4375	5267	8984	6137	9942	1752	8683	3336	8331	8838
8697	ENSG00000094880	CDC23	1665	2787	5200	2184	7471	811	7206	2284	6381	5819
8698	ENSG00000125910	S1PR4	80	55	18	119	27	51	26	68	27	14
87	ENSG00000072110	ACTN1	17520	15088	8023	30710	8114	3250	6640	18871	11495	5831
8701	ENSG00000105877	DNAH11	48	26	383	85	1188	70	258	78	628	155
8702	ENSG00000121578	B4GALT4	602	1313	1778	626	2593	585	2809	737	2368	2276
8703	ENSG00000158850	B4GALT3	2931	3113	6957	5320	8370	935	8808	3056	7772	8337
8704	ENSG00000117411	B4GALT2	10237	11140	10185	17928	21635	3991	28231	10348	16247	18567
8705	ENSG00000235863	B3GALT4	0	0	0	0	0	0	0	0	0	0
8705	ENSG00000226936	B3GALT4	0	0	0	0	0	0	0	0	0	0
8705	ENSG00000235155	B3GALT4	0	0	0	0	0	0	0	0	0	0
8705	ENSG00000236802	B3GALT4	0	0	0	0	0	0	0	0	0	0
8705	ENSG00000206285	B3GALT4	0	0	0	0	0	0	0	0	0	0
8706	ENSG00000169255	B3GALNT1	2915	7725	7975	5253	18854	1299	28018	7873	16461	13201
8707	ENSG00000162630	B3GALT2	3835	10352	13894	5181	16695	519	28519	9909	13614	14992
8708	ENSG00000172318	B3GALT1	484	485	2539	797	2546	72	8049	1080	3483	3510
871	ENSG00000149257	SERPINH1	743	789	4810	1010	5395	1096	6909	628	8273	5273
8710	ENSG00000166396	SERPINB7	0	0	0	0	0	0	2	8	0	4
8711	ENSG00000174292	TNK1	336	237	805	439	908	27	1148	252	867	824
8711	ENSG00000283781	TNK1	336	237	805	439	908	27	1148	252	867	824
8712	ENSG00000068985	PAGE1	0	0	0	0	0	0	2	0	4	0
8714	ENSG00000108846	ABCC3	116	222	8	286	26	34	18	188	4	14
8715	ENSG00000101746	NOL4	2542	3767	14708	5748	25157	759	38827	5509	24582	16487
8717	ENSG00000102871	TRADD	623	616	53	539	123	307	108	406	109	137
87178	ENSG00000138035	PNPT1	1874	3553	5502	2457	6997	921	5908	3354	6076	5389
8718	ENSG00000215788	TNFRSF25	2649	3128	3067	5812	5383	1322	5708	2692	6938	5020
8720	ENSG00000140943	MBTPS1	9542	10417	17784	15227	26169	2508	24738	13168	27902	21712
8721	ENSG00000107223	EDF1	18182	19347	15253	22511	25895	6418	27423	14256	26775	21377
8722	ENSG00000174080	CTSF	12743	17513	5818	16791	10676	6374	7350	13109	8793	9076
8723	ENSG00000114520	SNX4	2723	5482	13009	3000	19040	1222	18264	4579	13472	9900
8724	ENSG00000112335	SNX3	13814	26421	8448	20505	14034	7352	19535	24708	17094	13805
8725	ENSG00000105176	URI1	3632	6431	9589	4313	12920	2198	10093	5662	10375	7157
8726	ENSG00000074266	EED	1159	2197	6107	1675	5851	621	5827	1541	6266	4533
8727	ENSG00000119326	CTNNAL1	632	1703	1805	981	2231	756	1809	1396	2071	2141
8728	ENSG00000135074	ADAM19	2252	2040	6797	3807	9593	307	12239	2635	8469	3833
8729	ENSG00000107862	GBF1	13959	14084	23294	20203	23547	2325	28298	14973	28396	24583
873	ENSG00000159228	CBR1	7369	12278	1836	7959	2032	3431	2735	6529	1632	1431
8731	ENSG00000101654	RNMT	7572	11132	17606	11130	25211	1359	33702	14062	25887	18867
8732	ENSG00000111880	RNGTT	1599	3266	7264	2793	10312	602	11980	3521	9964	8150
8733	ENSG00000197858	GPAA1	7419	9576	5787	9831	8557	2704	7485	6815	7567	8493
8735	ENSG00000006788	MYH13	32	12	0	37	10	0	13	18	4	12
8736	ENSG00000101605	MYOM1	1761	1151	617	1327	724	1408	704	938	364	154
8737	ENSG00000137275	RIPK1	1496	1845	2441	1465	3846	778	3332	1721	3289	1692
8738	ENSG00000169372	CRADD	486	902	712	642	830	336	864	669	847	531
8739	ENSG00000135116	HRK	147	148	0	219	28	33	2	146	2	2
874	ENSG00000159231	CBR3	354	654	82	311	212	220	132	343	347	191
8740	ENSG00000125735	TNFSF14	1	0	3	0	11	2	2	0	14	5
8741	ENSG00000161955	TNFSF13	1107	1134	205	1180	313	955	545	254	296	214
8742	ENSG00000239697	TNFSF12	2882	3444	375	4256	764	1970	694	1741	735	736
8743	ENSG00000121858	TNFSF10	445	1088	127	184	602	800	370	1032	415	228
8744	ENSG00000125657	TNFSF9	280	493	18	388	142	56	314	450	106	32
8745	ENSG00000114948	ADAM23	10493	9206	7159	16488	9163	377	14389	17505	8371	7129
8747	ENSG00000139985	ADAM21	31	60	36	119	46	0	40	70	35	41
8748	ENSG00000134007	ADAM20	14	18	24	12	80	4	103	35	52	55
8749	ENSG00000168619	ADAM18	0	0	4	0	22	0	25	0	16	0
8749	ENSG00000278548	ADAM18	0	0	4	0	22	0	25	0	16	0
875	ENSG00000160200	CBS	6943	7478	25630	8603	17166	3569	26293	4477	19173	24791
8751	ENSG00000143537	ADAM15	6034	5182	5314	5395	5788	1943	5200	3751	6011	5815
8754	ENSG00000168615	ADAM9	3456	6758	5046	5415	7364	1899	7437	6668	8043	4372
8754	ENSG00000282230	ADAM9	3456	6758	5046	5415	7364	1899	7437	6668	8043	4372
8755	ENSG00000271968	ADAM6	0	0	0	0	0	0	0	0	0	0
8755	ENSG00000282626	ADAM6	0	0	0	0	0	0	0	0	0	0
8756	ENSG00000069206	ADAM7	2	0	0	0	15	0	20	1	4	4
8760	ENSG00000101290	CDS2	4140	4626	5849	7612	6342	1297	11302	7973	8628	6969
8761	ENSG00000090621	PABPC4	3680	5661	15495	5587	18879	1473	18209	4886	16754	13783
8763	ENSG00000135535	CD164	4437	13572	7310	6265	10307	4056	9250	10016	11369	7436
8764	ENSG00000157873	TNFRSF14	1300	1132	153	2206	316	659	256	1213	286	221
8764	ENSG00000273936	TNFRSF14	1300	1132	153	2206	316	659	256	1213	286	221
8766	ENSG00000103769	RAB11A	11099	20640	23837	15946	39104	3813	56498	21501	36305	28751
8767	ENSG00000104312	RIPK2	481	1027	624	639	1199	275	1257	975	713	509
8771	ENSG00000243509	TNFRSF6B	663	587	801	651	782	466	507	368	504	763
8772	ENSG00000168040	FADD	1066	1199	1528	1104	2676	349	2689	937	2599	2474
8773	ENSG00000092531	SNAP23	1333	2420	2612	1222	3518	1366	3218	1363	4493	2576
8774	ENSG00000134265	NAPG	8531	17687	6689	13078	10609	1436	15552	18790	9235	8992
8775	ENSG00000105402	NAPA	21476	28454	9347	30601	12648	4927	12732	21985	9853	10200
8776	ENSG00000063601	MTMR1	1753	2021	5463	2558	6069	697	6595	2683	6122	5081
87769	ENSG00000134864	GGACT	261	289	109	270	217	172	159	211	346	113
8777	ENSG00000107186	MPDZ	6640	10154	21644	11633	16896	3089	9405	11213	21850	13099
8778	ENSG00000105501	SIGLEC5	30	12	11	30	17	1	17	48	18	18
8780	ENSG00000101782	RIOK3	2254	5403	11249	3473	14157	998	16608	4822	14308	10483
8784	ENSG00000186891	TNFRSF18	189	164	2	451	4	82	0	121	12	1
8785	ENSG00000124159	MATN4	25	20	53	37	64	14	24	32	55	74
8786	ENSG00000076344	RGS11	9227	9161	2444	11574	8184	3714	8262	4477	6871	1579
8787	ENSG00000108370	RGS9	410	646	836	385	1315	186	2693	353	1370	632
8788	ENSG00000185559	DLK1	8	14	12	8	24	0	18	0	4	4
8789	ENSG00000130957	FBP2	26	3	0	8	0	0	0	6	0	1
8790	ENSG00000254685	FPGT	215	1334	1553	524	2168	313	3841	1072	2606	1639
8792	ENSG00000141655	TNFRSF11A	521	247	28	752	51	53	104	669	80	24
8793	ENSG00000173530	TNFRSF10D	72	126	435	133	364	110	176	91	510	329
8794	ENSG00000173535	TNFRSF10C	27	15	22	10	21	12	32	21	37	24
8795	ENSG00000120889	TNFRSF10B	532	884	1598	876	2047	431	1758	696	1163	955
8796	ENSG00000136155	SCEL	0	33	4	19	26	1	20	35	22	8
8797	ENSG00000104689	TNFRSF10A	58	53	65	81	89	29	93	63	109	103
8798	ENSG00000010219	DYRK4	772	1222	857	956	1104	524	1170	841	782	539
8799	ENSG00000131779	PEX11B	5450	8485	3719	8118	7018	842	7690	6651	5981	5182
88	ENSG00000077522	ACTN2	7181	11134	1295	11800	12622	737	64097	11608	22865	50823
8800	ENSG00000166821	PEX11A	464	500	785	706	1042	357	1607	440	1367	1185
8801	ENSG00000172340	SUCLG2	1118	2507	1055	1029	1222	2019	565	1048	1293	673
8802	ENSG00000163541	SUCLG1	3954	9075	5737	4503	9543	2285	12211	5578	9815	8241
8803	ENSG00000136143	SUCLA2	6215	14869	5527	9243	9351	1784	12605	13729	8287	6485
8804	ENSG00000143162	CREG1	2219	5756	4016	2921	5952	1758	7573	5225	5221	4847
8805	ENSG00000122779	TRIM24	1755	2508	28342	2218	25728	775	23123	2740	26150	18715
8807	ENSG00000115607	IL18RAP	12	28	0	3	4	59	8	21	4	0
8808	ENSG00000115598	IL1RL2	192	208	28	255	66	21	98	315	45	34
8809	ENSG00000115604	IL18R1	9	149	6	22	47	88	20	122	21	4
881	ENSG00000185972	CCIN	31	22	0	80	16	8	6	34	8	14
8811	ENSG00000182687	GALR2	16	8	44	13	36	4	8	14	25	21
8812	ENSG00000090061	CCNK	3301	3698	8687	4082	8493	847	6774	2549	8215	7614
8813	ENSG00000000419	DPM1	1511	3589	3489	1899	4628	667	4260	2611	3830	3334
8814	ENSG00000100490	CDKL1	487	891	790	1124	1017	119	1746	1262	1102	727
8815	ENSG00000175334	BANF1	3957	5039	5758	4764	9775	1854	11840	3282	10897	9598
8816	ENSG00000139990	DCAF5	5788	7169	24843	9484	28590	2143	29126	7916	32125	26260
8817	ENSG00000156427	FGF18	181	103	706	70	456	26	444	116	273	448
8818	ENSG00000136908	DPM2	2241	4123	2525	3389	4323	1042	3790	1762	3230	3092
8819	ENSG00000164105	SAP30	937	1500	3620	1131	2599	364	1405	896	3353	2493
8820	ENSG00000163666	HESX1	30	100	61	33	51	14	69	27	48	18
8821	ENSG00000109452	INPP4B	1092	1117	248	1589	747	331	617	1586	498	158
8822	ENSG00000158815	FGF17	1191	1371	559	2068	1583	649	1822	786	1372	2146
8823	ENSG00000196468	FGF16	8	22	6	11	23	0	45	0	18	15
8824	ENSG00000172831	CES2	8828	6910	8107	9890	11653	1779	11425	6046	9770	9180
8825	ENSG00000111052	LIN7A	577	386	2113	1190	1805	93	1816	1366	2463	2203
8826	ENSG00000140575	IQGAP1	3547	5693	13047	4505	10635	2948	11314	4566	17204	11018
8828	ENSG00000118257	NRP2	2050	1634	13850	3763	21508	656	14358	2691	6940	1290
8829	ENSG00000099250	NRP1	2470	3535	5770	3541	19113	1324	10420	3415	28245	15712
883	ENSG00000171097	KYAT1	1981	2407	2749	2776	2922	579	2706	1833	2808	2782
883	ENSG00000286112	KYAT1	1981	2407	2749	2776	2922	579	2706	1833	2808	2782
8831	ENSG00000197283	SYNGAP1	165	112	231	327	356	9	403	249	382	325
8831	ENSG00000227460	SYNGAP1	165	112	231	327	356	9	403	249	382	325
8832	ENSG00000066294	CD84	76	238	295	46	203	43	185	113	305	370
8833	ENSG00000163655	GMPS	1354	1884	7199	2477	6537	419	8516	3138	8216	8175
8834	ENSG00000178307	TMEM11	1365	1696	1783	1749	2388	493	2888	1098	2403	2385
8835	ENSG00000120833	SOCS2	455	866	4656	498	6152	220	3593	741	3863	1608
8836	ENSG00000137563	GGH	666	2040	5029	969	4653	338	5462	1597	4905	5322
8837	ENSG00000003402	CFLAR	1252	1344	2267	1321	3618	763	4097	1334	4931	3506
8838	ENSG00000112761	CCN6	4	29	42	5	63	4	39	22	23	13
8839	ENSG00000064205	CCN5	35	30	7	88	6	44	18	7	13	6
8840	ENSG00000104415	CCN4	16	76	97	26	80	32	321	28	64	24
8841	ENSG00000171720	HDAC3	3558	4272	8287	4773	10220	963	9023	3850	9301	8177
8842	ENSG00000007062	PROM1	299	893	3150	533	12945	449	28657	640	16078	8545
8843	ENSG00000255398	HCAR3	14	8	8	5	14	0	8	8	2	0
8844	ENSG00000141068	KSR1	3537	2817	7111	5986	8775	487	12568	3612	12188	8937
88455	ENSG00000076513	ANKRD13A	2063	4376	5154	2441	7405	882	5638	3193	5617	4875
8846	ENSG00000100601	ALKBH1	433	793	1996	755	2276	136	2222	694	2173	2042
8847	ENSG00000231607	DLEU2	99	195	675	86	820	75	284	135	1187	582
8848	ENSG00000102804	TSC22D1	44085	73154	47419	78617	81769	15197	111074	69979	85943	76447
885	ENSG00000187094	CCK	15407	21681	138	24989	1262	2786	1395	22760	439	179
8850	ENSG00000114166	KAT2B	5042	11896	4268	5778	4897	6709	3452	6387	4773	2638
8851	ENSG00000176749	CDK5R1	29903	33000	94398	62192	150067	3361	198215	42645	134367	132090
8852	ENSG00000147081	AKAP4	0	0	0	0	0	0	1	0	0	0
8853	ENSG00000151693	ASAP2	6819	8019	24103	8851	26248	2950	23627	9615	25329	17495
8854	ENSG00000128918	ALDH1A2	323	399	522	517	1241	106	1102	476	593	341
8856	ENSG00000144852	NR1I2	45	26	42	54	46	14	105	21	46	20
8857	ENSG00000275395	FCGBP	427	233	1840	316	1220	78	497	208	2003	1339
8857	ENSG00000281123	FCGBP	427	233	1840	316	1220	78	497	208	2003	1339
8858	ENSG00000126231	PROZ	14	23	60	61	41	6	85	42	68	36
8859	ENSG00000204344	STK19	2	2	1	1	0	0	3	2	2	4
8859	ENSG00000234947	STK19	2	2	1	1	0	0	3	2	2	4
8859	ENSG00000226257	STK19	2	2	1	1	0	0	3	2	2	4
8859	ENSG00000226033	STK19	2	2	1	1	0	0	3	2	2	4
8859	ENSG00000206342	STK19	2	2	1	1	0	0	3	2	2	4
8859	ENSG00000236250	STK19	2	2	1	1	0	0	3	2	2	4
886	ENSG00000163394	CCKAR	35	15	78	77	96	1	50	21	78	41
8861	ENSG00000198728	LDB1	11413	10135	37314	18888	39056	1638	26234	9217	41338	35845
8862	ENSG00000171388	APLN	3077	3077	2334	1619	1741	1474	1617	995	2624	1364
